dataset,model,seed,n_train,n_test,series_length,n_classes,total_time,peak_memory_mb,accuracy,f1_macro,f1_weighted,status,error_msg,sequence_length
DiatomSizeReduction,aeon_hydra,42,16,306,345,4,0.4150821250223089,7.585791999999856,0.9477124183006536,0.9337479311329479,0.9467795436582144,ok,,
DistalPhalanxOutlineAgeGroup,aeon_hydra,42,400,139,80,3,0.426524958020309,15.712256000000252,0.7697841726618705,0.7692697768762677,0.7717432544836342,ok,,
DistalPhalanxOutlineCorrect,aeon_hydra,42,600,276,80,2,0.7092014160007238,59.2117760000001,0.75,0.7333333333333334,0.7444444444444445,ok,,
DistalPhalanxTW,aeon_hydra,42,400,139,80,6,0.4236761670035776,0.016384000000016385,0.7050359712230215,0.49735959870941726,0.6561133126166944,ok,,
DodgerLoopDay,aeon_hydra,42,67,77,288,7,0.4236336250032764,3.391487999999754,0.5714285714285714,0.569074111858182,0.5726100716966629,ok,,
DodgerLoopGame,aeon_hydra,42,17,127,288,2,0.4216108339896891,3.3095680000001266,0.8110236220472441,0.8090225563909774,0.8094843407731929,ok,,
DodgerLoopWeekend,aeon_hydra,42,18,126,288,2,0.42023479199269786,6.389760000000024,0.9761904761904762,0.9705859466189402,0.9764961778034691,ok,,
Earthquakes,aeon_hydra,42,322,139,512,2,0.858510332996957,10.403839999999946,0.7410071942446043,0.4256198347107438,0.6368987454664369,ok,,
ECG200,aeon_hydra,42,100,100,96,2,0.1843437080096919,0.049152000000049156,0.89,0.8765570643025473,0.887963191560992,ok,,
ECG5000,aeon_hydra,42,500,4500,140,5,6.997160792001523,-429.1624959999999,0.9477777777777778,0.5934976522241814,0.937674926080626,ok,,
ECGFiveDays,aeon_hydra,42,23,861,136,2,1.1972914579964709,35.52051200000005,1.0,1.0,1.0,ok,,
ElectricDevices,aeon_hydra,42,8926,7711,96,7,22.685183416993823,435.73247999999967,0.7430942808974192,0.6653043941078716,0.7290565579564767,ok,,
EOGHorizontalSignal,aeon_hydra,42,362,362,1250,12,3.539449292002246,-916.6192639999999,0.5773480662983426,0.5766435340643294,0.5752896845886436,ok,,
EOGVerticalSignal,aeon_hydra,42,362,362,1250,12,3.5106645839987323,-0.016384000000016385,0.48342541436464087,0.45970172710491336,0.45850337876501496,ok,,
EthanolLevel,aeon_hydra,42,504,500,1751,4,7.252763791999314,-1613.9714560000002,0.58,0.5656514726023094,0.5654604681669118,ok,,
FaceAll,aeon_hydra,42,560,1690,131,14,3.083236083999509,242.46681599999988,0.9183431952662722,0.9253555054354565,0.9193799094782487,ok,,
FaceFour,aeon_hydra,42,24,88,350,4,0.15915900000254624,4.341760000000022,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,
