dataset,model,seed,n_train,n_test,series_length,n_classes,total_time,peak_memory_mb,accuracy,f1_macro,f1_weighted,status,error_msg,sequence_length
PigCVP,cpu_optimised_hydra,42,104,208,2000,52,2.952945916011231,21.168127999999797,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,3600
PigArtPressure,cpu_optimised_hydra,42,104,208,2000,52,2.9035330420010723,-0.016384000000016385,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,3600
PigAirwayPressure,cpu_optimised_hydra,42,104,208,2000,52,3.3512511669832747,0.0,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,3600
HandOutlines,cpu_optimised_hydra,42,1000,370,2709,2,16.798576166998828,90.34137599999985,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,3600
Rock,cpu_optimised_hydra,42,20,50,2844,4,0.8802571250125766,0.1310719999999037,0.92,0.9193970503181029,0.9202955465587044,ok,,3600
SmoothSubspace,mps_hydra,42,150,150,15,3,0.1300485829997342,19.202048000000104,0.96,0.9599966663332999,0.9599966663332999,ok,,3800
MelbournePedestrian,mps_hydra,42,1138,2319,24,10,0.2669837499852292,105.70956799999999,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,3800
ItalyPowerDemand,mps_hydra,42,67,1029,24,2,0.0455929999880027,21.970944000000145,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,3800
Chinatown,mps_hydra,42,20,343,24,2,0.042085332999704406,17.006591999999955,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,3800
Crop,mps_hydra,42,7200,16800,46,24,5.232238791999407,1638.7768320000002,0.7358928571428571,0.728759630270725,0.728759630270725,ok,,3800
SyntheticControl,mps_hydra,42,300,300,60,6,0.11923483401187696,24.49407999999994,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,3800
SwedishLeaf,mps_hydra,42,500,625,128,15,0.33647091599414125,31.047680000000128,0.976,0.9761072240505483,0.9758371471811459,ok,,3800
InsectWingbeatSound,mps_hydra,42,220,1980,256,11,1.2934212500113063,-10.027008000000023,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,3800
FaceFour,mps_hydra,42,24,88,350,4,0.11158208298729733,16.072704000000158,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,3800
AllGestureWiimoteY,mps_hydra,42,300,700,500,10,1.3928657910146285,5.406720000000405,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,3800
UWaveGestureLibraryAll,mps_hydra,42,896,3582,945,8,13.864933959004702,-2452.570112,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,3800
PigCVP,mps_hydra,42,104,208,2000,52,2.3718261670146603,42.942464000000086,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,3800
PigArtPressure,mps_hydra,42,104,208,2000,52,2.3850540830171667,1.6056320000000142,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,3800
PigAirwayPressure,mps_hydra,42,104,208,2000,52,2.40076170899556,-398.86848000000003,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,3800
HandOutlines,mps_hydra,42,1000,370,2709,2,15.902376916987123,225.067008,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,3800
Rock,mps_hydra,42,20,50,2844,4,0.837026249995688,17.18681600000002,0.92,0.9193970503181029,0.9202955465587044,ok,,3800
SmoothSubspace,cpu_optimised_hydra,42,150,150,15,3,0.04539433299214579,41.54982400000006,0.96,0.9599966663332999,0.9599966663332999,ok,,3800
MelbournePedestrian,cpu_optimised_hydra,42,1138,2319,24,10,0.8563585410011001,144.31027199999994,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,3800
ItalyPowerDemand,cpu_optimised_hydra,42,67,1029,24,2,0.2209835420071613,3.375103999999965,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,3800
Chinatown,cpu_optimised_hydra,42,20,343,24,2,0.07893545800470747,3.162111999999979,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,3800
Crop,cpu_optimised_hydra,42,7200,16800,46,24,15.349837958987337,1990.4430079999997,0.7358928571428571,0.728758985260488,0.7287589852604881,ok,,3800
SyntheticControl,cpu_optimised_hydra,42,300,300,60,6,0.3228231249959208,21.20089599999983,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,3800
SwedishLeaf,cpu_optimised_hydra,42,500,625,128,15,1.352317375014536,75.07148800000004,0.976,0.9761072240505483,0.9758371471811459,ok,,3800
InsectWingbeatSound,cpu_optimised_hydra,42,220,1980,256,11,1.7466181250056252,129.6793600000001,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,3800
FaceFour,cpu_optimised_hydra,42,24,88,350,4,0.15936258301371709,0.3112959999998566,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,3800
AllGestureWiimoteY,cpu_optimised_hydra,42,300,700,500,10,3.025700833008159,-2020.72064,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,3800
UWaveGestureLibraryAll,cpu_optimised_hydra,42,896,3582,945,8,15.155987415986601,701.6120319999999,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,3800
PigCVP,cpu_optimised_hydra,42,104,208,2000,52,2.960959791991627,21.512191999999914,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,3800
PigArtPressure,cpu_optimised_hydra,42,104,208,2000,52,2.961795124982018,-562.659328,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,3800
PigAirwayPressure,cpu_optimised_hydra,42,104,208,2000,52,2.923286208999343,0.0,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,3800
HandOutlines,cpu_optimised_hydra,42,1000,370,2709,2,16.922776540974155,187.20358399999986,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,3800
Rock,cpu_optimised_hydra,42,20,50,2844,4,0.9030612500209827,0.18022399999995287,0.92,0.9193970503181029,0.9202955465587044,ok,,3800
SmoothSubspace,mps_hydra,42,150,150,15,3,0.12747129198396578,19.447808000000123,0.96,0.9599966663332999,0.9599966663332999,ok,,4000
MelbournePedestrian,mps_hydra,42,1138,2319,24,10,0.28009720900445245,94.22438399999987,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,4000
ItalyPowerDemand,mps_hydra,42,67,1029,24,2,0.042351334006525576,15.204351999999972,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,4000
Chinatown,mps_hydra,42,20,343,24,2,0.014116042002569884,12.746752000000015,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,4000
Crop,mps_hydra,42,7200,16800,46,24,5.2819334589876235,1988.9848319999999,0.7358928571428571,0.728759630270725,0.728759630270725,ok,,4000
SyntheticControl,mps_hydra,42,300,300,60,6,0.11035783399711363,19.16928000000007,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,4000
SwedishLeaf,mps_hydra,42,500,625,128,15,0.33809704100713134,24.54323199999999,0.976,0.9761072240505483,0.9758371471811459,ok,,4000
InsectWingbeatSound,mps_hydra,42,220,1980,256,11,1.3397002500132658,-52.06835200000023,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,4000
FaceFour,mps_hydra,42,24,88,350,4,0.21292749998974614,17.498111999999765,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,4000
AllGestureWiimoteY,mps_hydra,42,300,700,500,10,1.4361037079943344,-65.29024000000027,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,4000
UWaveGestureLibraryAll,mps_hydra,42,896,3582,945,8,13.728799624979729,-1883.373568,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,4000
PigCVP,mps_hydra,42,104,208,2000,52,2.324234375002561,-690.110464,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,4000
PigArtPressure,mps_hydra,42,104,208,2000,52,2.2470593329926487,0.6717439999999897,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,4000
PigAirwayPressure,mps_hydra,42,104,208,2000,52,2.2477066249994095,0.8355840000000399,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,4000
HandOutlines,mps_hydra,42,1000,370,2709,2,15.926199083012762,258.88358400000004,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,4000
Rock,mps_hydra,42,20,50,2844,4,0.8406052079808433,18.644992000000002,0.92,0.9193970503181029,0.9202955465587044,ok,,4000
SmoothSubspace,cpu_optimised_hydra,42,150,150,15,3,0.041197124985046685,40.50124800000003,0.96,0.9599966663332999,0.9599966663332999,ok,,4000
MelbournePedestrian,cpu_optimised_hydra,42,1138,2319,24,10,0.8104444580094423,127.63136000000009,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,4000
ItalyPowerDemand,cpu_optimised_hydra,42,67,1029,24,2,0.22169737500371411,7.421952000000147,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,4000
Chinatown,cpu_optimised_hydra,42,20,343,24,2,0.07321716699516401,6.012927999999874,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,4000
Crop,cpu_optimised_hydra,42,7200,16800,46,24,13.936557458975585,1941.487616,0.7358928571428571,0.728758985260488,0.7287589852604881,ok,,4000
SyntheticControl,cpu_optimised_hydra,42,300,300,60,6,0.36063687500427477,-31.981568000000152,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,4000
SwedishLeaf,cpu_optimised_hydra,42,500,625,128,15,1.3573273749789223,47.77574399999958,0.976,0.9761072240505483,0.9758371471811459,ok,,4000
InsectWingbeatSound,cpu_optimised_hydra,42,220,1980,256,11,1.7807826659991406,86.62220799999977,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,4000
FaceFour,cpu_optimised_hydra,42,24,88,350,4,0.14683341700583696,0.3276800000003277,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,4000
AllGestureWiimoteY,cpu_optimised_hydra,42,300,700,500,10,1.768758499994874,19.316735999999764,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,4000
UWaveGestureLibraryAll,cpu_optimised_hydra,42,896,3582,945,8,16.259864040999673,-1885.323264,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,4000
PigCVP,cpu_optimised_hydra,42,104,208,2000,52,2.8034290829964448,-541.507584,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,4000
PigArtPressure,cpu_optimised_hydra,42,104,208,2000,52,2.7933510839939117,0.3768319999999221,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,4000
PigAirwayPressure,cpu_optimised_hydra,42,104,208,2000,52,2.3120869580016006,0.016384000000016385,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,4000
HandOutlines,cpu_optimised_hydra,42,1000,370,2709,2,16.868839542003116,-107.13497600000005,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,4000
Rock,cpu_optimised_hydra,42,20,50,2844,4,0.8656852080021054,0.14745600000003378,0.92,0.9193970503181029,0.9202955465587044,ok,,4000
SmoothSubspace,mps_hydra,42,150,150,15,3,0.13052579201757908,19.480575999999928,0.96,0.9599966663332999,0.9599966663332999,ok,,4200
MelbournePedestrian,mps_hydra,42,1138,2319,24,10,0.3639488330227323,91.94700799999998,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,4200
ItalyPowerDemand,mps_hydra,42,67,1029,24,2,0.04676420800387859,21.561343999999963,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,4200
Chinatown,mps_hydra,42,20,343,24,2,0.04189412499545142,17.26873599999999,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,4200
Crop,mps_hydra,42,7200,16800,46,24,6.184426833002362,1451.1472639999997,0.7358928571428571,0.728759630270725,0.728759630270725,ok,,4200
SyntheticControl,mps_hydra,42,300,300,60,6,0.33556020801188424,37.011455999999725,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,4200
SwedishLeaf,mps_hydra,42,500,625,128,15,0.32910258398624137,62.570496000000276,0.976,0.9761072240505483,0.9758371471811459,ok,,4200
InsectWingbeatSound,mps_hydra,42,220,1980,256,11,1.3615900420118123,142.85209599999962,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,4200
FaceFour,mps_hydra,42,24,88,350,4,0.22352295799646527,26.7714560000004,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,4200
AllGestureWiimoteY,mps_hydra,42,300,700,500,10,1.4040488330065273,64.40550399999984,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,4200
UWaveGestureLibraryAll,mps_hydra,42,896,3582,945,8,13.746712791995378,-2051.981312,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,4200
PigCVP,mps_hydra,42,104,208,2000,52,2.2722022499947343,45.97350400000005,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,4200
PigArtPressure,mps_hydra,42,104,208,2000,52,2.276420916983625,1.6875519999999824,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,4200
PigAirwayPressure,mps_hydra,42,104,208,2000,52,2.2903295420110226,1.0813440000000583,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,4200
HandOutlines,mps_hydra,42,1000,370,2709,2,15.99791858298704,-31.326208000000065,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,4200
Rock,mps_hydra,42,20,50,2844,4,0.8485506669967435,22.83929599999999,0.92,0.9193970503181029,0.9202955465587044,ok,,4200
SmoothSubspace,cpu_optimised_hydra,42,150,150,15,3,0.03789729200070724,44.07296000000008,0.96,0.9599966663332999,0.9599966663332999,ok,,4200
MelbournePedestrian,cpu_optimised_hydra,42,1138,2319,24,10,0.7963482500053942,114.49139200000002,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,4200
ItalyPowerDemand,cpu_optimised_hydra,42,67,1029,24,2,0.21477854100521654,0.5079040000000532,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,4200
Chinatown,cpu_optimised_hydra,42,20,343,24,2,0.07311658401158638,5.8163200000001325,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,4200
Crop,cpu_optimised_hydra,42,7200,16800,46,24,13.390078625001479,1427.94752,0.7358928571428571,0.728758985260488,0.7287589852604881,ok,,4200
SyntheticControl,cpu_optimised_hydra,42,300,300,60,6,0.5082054589875042,-66.7484159999999,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,4200
SwedishLeaf,cpu_optimised_hydra,42,500,625,128,15,1.6716838330030441,-809.9594239999999,0.976,0.9761072240505483,0.9758371471811459,ok,,4200
InsectWingbeatSound,cpu_optimised_hydra,42,220,1980,256,11,5.573407707997831,283.1810559999999,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,4200
FaceFour,cpu_optimised_hydra,42,24,88,350,4,0.1398124159895815,2.506752000000006,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,4200
AllGestureWiimoteY,cpu_optimised_hydra,42,300,700,500,10,1.7065645419934299,87.21203199999991,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,4200
UWaveGestureLibraryAll,cpu_optimised_hydra,42,896,3582,945,8,15.476820333016803,-835.6331519999999,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,4200
PigCVP,cpu_optimised_hydra,42,104,208,2000,52,2.223076416004915,37.17529600000012,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,4200
PigArtPressure,cpu_optimised_hydra,42,104,208,2000,52,2.1068332499999087,0.1474559999999201,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,4200
PigAirwayPressure,cpu_optimised_hydra,42,104,208,2000,52,2.3672707499936223,0.212992000000213,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,4200
HandOutlines,cpu_optimised_hydra,42,1000,370,2709,2,16.36233691702364,-405.5695360000001,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,4200
Rock,cpu_optimised_hydra,42,20,50,2844,4,0.8622214579954743,0.08191999999996824,0.92,0.9193970503181029,0.9202955465587044,ok,,4200
SmoothSubspace,mps_hydra,42,150,150,15,3,0.1307872920006048,19.84102400000006,0.96,0.9599966663332999,0.9599966663332999,ok,,4400
MelbournePedestrian,mps_hydra,42,1138,2319,24,10,0.38247658300679177,98.28761599999996,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,4400
ItalyPowerDemand,mps_hydra,42,67,1029,24,2,0.04706125002121553,19.464191999999912,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,4400
Chinatown,mps_hydra,42,20,343,24,2,0.03872087498893961,17.006591999999955,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,4400
Crop,mps_hydra,42,7200,16800,46,24,5.255684167001164,2081.6035839999995,0.7358928571428571,0.728759630270725,0.728759630270725,ok,,4400
SyntheticControl,mps_hydra,42,300,300,60,6,0.13143779200618155,-118.63654399999996,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,4400
SwedishLeaf,mps_hydra,42,500,625,128,15,0.491886666015489,-1016.1520640000001,0.976,0.9761072240505483,0.9758371471811459,ok,,4400
InsectWingbeatSound,mps_hydra,42,220,1980,256,11,2.1958701249968726,-10.534912000000077,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,4400
FaceFour,mps_hydra,42,24,88,350,4,0.17857945899595506,17.64556800000014,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,4400
AllGestureWiimoteY,mps_hydra,42,300,700,500,10,1.4117448329925537,60.96486399999981,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,4400
UWaveGestureLibraryAll,mps_hydra,42,896,3582,945,8,13.824750083003892,-1369.915392,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,4400
PigCVP,mps_hydra,42,104,208,2000,52,2.2669128750276286,47.77574400000003,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,4400
PigArtPressure,mps_hydra,42,104,208,2000,52,2.2836590420047287,1.6547839999999496,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,4400
PigAirwayPressure,mps_hydra,42,104,208,2000,52,2.3283171659859363,0.5079039999999395,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,4400
HandOutlines,mps_hydra,42,1000,370,2709,2,16.08318629200221,124.23987199999999,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,4400
Rock,mps_hydra,42,20,50,2844,4,0.844165292015532,24.49407999999994,0.92,0.9193970503181029,0.9202955465587044,ok,,4400
SmoothSubspace,cpu_optimised_hydra,42,150,150,15,3,0.035899250011425465,42.450943999999936,0.96,0.9599966663332999,0.9599966663332999,ok,,4400
MelbournePedestrian,cpu_optimised_hydra,42,1138,2319,24,10,0.8164420840039384,59.06431999999995,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,4400
ItalyPowerDemand,cpu_optimised_hydra,42,67,1029,24,2,0.23225375000038184,0.5079040000000532,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,4400
Chinatown,cpu_optimised_hydra,42,20,343,24,2,0.07238320799660869,5.849088000000165,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,4400
Crop,cpu_optimised_hydra,42,7200,16800,46,24,14.769580958993174,1687.273472,0.7358928571428571,0.728758985260488,0.7287589852604881,ok,,4400
SyntheticControl,cpu_optimised_hydra,42,300,300,60,6,0.31603808401268907,17.285120000000006,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,4400
SwedishLeaf,cpu_optimised_hydra,42,500,625,128,15,1.249068500008434,54.755327999999736,0.976,0.9761072240505483,0.9758371471811459,ok,,4400
InsectWingbeatSound,cpu_optimised_hydra,42,220,1980,256,11,5.300789708999218,204.161024,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,4400
FaceFour,cpu_optimised_hydra,42,24,88,350,4,0.1348032920213882,0.540672000000086,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,4400
AllGestureWiimoteY,cpu_optimised_hydra,42,300,700,500,10,1.6646100000070874,35.45497599999999,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,4400
UWaveGestureLibraryAll,cpu_optimised_hydra,42,896,3582,945,8,13.73019166701124,-664.4531200000001,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,4400
PigCVP,cpu_optimised_hydra,42,104,208,2000,52,2.184189542022068,10.51852800000006,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,4400
PigArtPressure,cpu_optimised_hydra,42,104,208,2000,52,2.0731887920119334,-1184.3338239999998,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,4400
PigAirwayPressure,cpu_optimised_hydra,42,104,208,2000,52,2.253615333000198,0.7208960000000388,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,4400
HandOutlines,cpu_optimised_hydra,42,1000,370,2709,2,16.015588709007716,174.58790399999998,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,4400
Rock,cpu_optimised_hydra,42,20,50,2844,4,0.8599789169966243,0.0,0.92,0.9193970503181029,0.9202955465587044,ok,,4400
SmoothSubspace,mps_hydra,42,150,150,15,3,0.13047670800006017,10.829823999999917,0.96,0.9599966663332999,0.9599966663332999,ok,,4600
MelbournePedestrian,mps_hydra,42,1138,2319,24,10,0.35359425001661293,80.52736000000004,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,4600
ItalyPowerDemand,mps_hydra,42,67,1029,24,2,0.03243845800170675,14.712831999999935,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,4600
Chinatown,mps_hydra,42,20,343,24,2,0.04066295799566433,16.941056000000117,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,4600
Crop,mps_hydra,42,7200,16800,46,24,5.303618249978172,1662.697472,0.7358928571428571,0.728759630270725,0.728759630270725,ok,,4600
SyntheticControl,mps_hydra,42,300,300,60,6,0.14281645801384002,24.96921599999996,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,4600
SwedishLeaf,mps_hydra,42,500,625,128,15,0.4952846250089351,53.002240000000256,0.976,0.9761072240505483,0.9758371471811459,ok,,4600
InsectWingbeatSound,mps_hydra,42,220,1980,256,11,2.0978507079998963,27.869184000000132,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,4600
FaceFour,mps_hydra,42,24,88,350,4,0.20049979200121015,36.58547200000021,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,4600
AllGestureWiimoteY,mps_hydra,42,300,700,500,10,2.2963566669786815,49.709056000000146,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,4600
UWaveGestureLibraryAll,mps_hydra,42,896,3582,945,8,13.621948583982885,-1015.791616,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,4600
PigCVP,mps_hydra,42,104,208,2000,52,2.2783285830228124,27.049984000000222,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,4600
PigArtPressure,mps_hydra,42,104,208,2000,52,2.2737658330006525,-1268.6622720000003,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,4600
PigAirwayPressure,mps_hydra,42,104,208,2000,52,2.268605707999086,0.4095999999999549,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,4600
HandOutlines,mps_hydra,42,1000,370,2709,2,16.1298491670168,122.5195520000002,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,4600
Rock,mps_hydra,42,20,50,2844,4,0.8408882500079926,0.212992000000213,0.92,0.9193970503181029,0.9202955465587044,ok,,4600
SmoothSubspace,cpu_optimised_hydra,42,150,150,15,3,0.03092833299888298,0.049152000000049156,0.96,0.9599966663332999,0.9599966663332999,ok,,4600
MelbournePedestrian,cpu_optimised_hydra,42,1138,2319,24,10,0.7811003340175375,115.60550399999988,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,4600
ItalyPowerDemand,cpu_optimised_hydra,42,67,1029,24,2,0.21375358398654498,0.0,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,4600
Chinatown,cpu_optimised_hydra,42,20,343,24,2,0.07167995898635127,5.636095999999952,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,4600
Crop,cpu_optimised_hydra,42,7200,16800,46,24,12.750630374997854,1893.203968,0.7358928571428571,0.728758985260488,0.7287589852604881,ok,,4600
SyntheticControl,cpu_optimised_hydra,42,300,300,60,6,0.31419270898913965,0.0,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,4600
SwedishLeaf,cpu_optimised_hydra,42,500,625,128,15,1.2025305000133812,8.814592000000175,0.976,0.9761072240505483,0.9758371471811459,ok,,4600
InsectWingbeatSound,cpu_optimised_hydra,42,220,1980,256,11,5.30639091701596,86.11430399999972,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,4600
FaceFour,cpu_optimised_hydra,42,24,88,350,4,0.13295037500211038,2.3592960000000858,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,4600
AllGestureWiimoteY,cpu_optimised_hydra,42,300,700,500,10,1.5907404169847723,17.350656000000072,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,4600
UWaveGestureLibraryAll,cpu_optimised_hydra,42,896,3582,945,8,13.746905375010101,476.57779200000004,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,4600
PigCVP,cpu_optimised_hydra,42,104,208,2000,52,2.1554328339989297,-1579.3684480000002,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,4600
PigArtPressure,cpu_optimised_hydra,42,104,208,2000,52,2.017936332995305,0.06553600000006554,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,4600
PigAirwayPressure,cpu_optimised_hydra,42,104,208,2000,52,2.112912040989613,-0.13107200000013108,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,4600
HandOutlines,cpu_optimised_hydra,42,1000,370,2709,2,15.914230541005963,-987.5947519999997,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,4600
Rock,cpu_optimised_hydra,42,20,50,2844,4,0.8579848329827655,0.0,0.92,0.9193970503181029,0.9202955465587044,ok,,4600
SmoothSubspace,mps_hydra,42,150,150,15,3,0.03400000001420267,0.0,0.96,0.9599966663332999,0.9599966663332999,ok,,4800
MelbournePedestrian,mps_hydra,42,1138,2319,24,10,0.2516998750215862,28.819455999999946,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,4800
ItalyPowerDemand,mps_hydra,42,67,1029,24,2,0.03054599999450147,5.718016000000034,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,4800
Chinatown,mps_hydra,42,20,343,24,2,0.037548416992649436,9.256959999999935,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,4800
Crop,mps_hydra,42,7200,16800,46,24,5.20347354200203,2138.079232,0.7358928571428571,0.728759630270725,0.728759630270725,ok,,4800
SyntheticControl,mps_hydra,42,300,300,60,6,0.10759120900183916,17.350656000000072,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,4800
SwedishLeaf,mps_hydra,42,500,625,128,15,0.4913648329966236,88.34252800000013,0.976,0.9761072240505483,0.9758371471811459,ok,,4800
InsectWingbeatSound,mps_hydra,42,220,1980,256,11,2.1408978329855017,-44.79385600000023,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,4800
FaceFour,mps_hydra,42,24,88,350,4,0.16606029099784791,1.785855999999967,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,4800
AllGestureWiimoteY,mps_hydra,42,300,700,500,10,2.246250374999363,21.577728000000207,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,4800
UWaveGestureLibraryAll,mps_hydra,42,896,3582,945,8,22.088679333013715,-1948.270592,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,4800
PigCVP,mps_hydra,42,104,208,2000,52,2.2621179170091636,20.8896000000002,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,4800
PigArtPressure,mps_hydra,42,104,208,2000,52,2.2627973750059027,0.44236799999998766,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,4800
