dataset,model,seed,n_train,n_test,series_length,n_classes,total_time,peak_memory_mb,accuracy,f1_macro,f1_weighted,status,error_msg
GunPointMaleVersusFemale,mpshydra,42,135,316,150,2,0.23050562500429805,0.4095999999999549,1.0,1.0,1.0,ok,
GunPointOldVersusYoung,mpshydra,42,136,315,150,2,0.3124364579998655,20.365311999999903,1.0,1.0,1.0,ok,
Ham,mpshydra,42,109,105,431,2,0.5096443340007681,-22.462463999999727,0.7142857142857143,0.7130102040816326,0.7135568513119532,ok,
HandOutlines,mpshydra,42,1000,370,2709,2,22.365439250002964,-686.784512,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,
Haptics,mpshydra,42,155,308,1092,5,2.8715210000009392,80.9697279999998,0.5162337662337663,0.504783670016626,0.5062979575482867,ok,
Herring,mpshydra,42,64,64,512,2,0.26827816600416554,26.951680000000124,0.734375,0.7262893081761006,0.7351100628930818,ok,
HouseTwenty,mpshydra,42,40,119,2000,2,1.7525414999981876,27.492351999999983,0.9495798319327731,0.9482608695652174,0.9495798319327731,ok,
InlineSkate,mpshydra,42,100,550,1882,7,6.613932082997053,36.601856000000225,0.4672727272727273,0.46762928807807536,0.4612665941521447,ok,
InsectEPGRegularTrain,mpshydra,42,62,249,601,3,1.0461378330001025,70.64780799999971,1.0,1.0,1.0,ok,
InsectEPGSmallTrain,mpshydra,42,17,249,601,3,0.7417825000011362,3.8502400000002126,1.0,1.0,1.0,ok,
InsectWingbeatSound,mpshydra,42,220,1980,256,11,2.00905849999981,57.04908800000021,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,
ItalyPowerDemand,mpshydra,42,67,1029,24,2,0.11982733399781864,36.01203200000009,0.967930029154519,0.9679295445422993,0.967929908001464,ok,
LargeKitchenAppliances,mpshydra,42,375,375,720,3,2.5663474579996546,11.190271999999823,0.8453333333333334,0.8458800165563035,0.8458800165563034,ok,
Lightning2,mpshydra,42,60,61,637,2,0.47063108300062595,42.827776000000085,0.7377049180327869,0.7342047930283224,0.7367048823172255,ok,
Lightning7,mpshydra,42,70,73,319,7,0.29413574999489356,27.754496000000017,0.8356164383561644,0.8284779822860318,0.8304089797418608,ok,
GesturePebbleZ2,mpshydra,42,146,158,455,6,0.8947727079939796,175.76755200000008,0.8924050632911392,0.8888759586942275,0.8909014724547841,ok,
GunPoint,mpshydra,42,50,150,150,2,0.17288220799673581,64.19251199999997,1.0,1.0,1.0,ok,
GunPointAgeSpan,mpshydra,42,135,316,150,2,0.3226662499946542,52.15027199999997,1.0,1.0,1.0,ok,
GunPointMaleVersusFemale,mpshydra,42,135,316,150,2,0.32107537500269245,0.2457600000000184,1.0,1.0,1.0,ok,
GunPointOldVersusYoung,mpshydra,42,136,315,150,2,0.32215254200127674,39.99334399999998,1.0,1.0,1.0,ok,
Ham,mpshydra,42,109,105,431,2,0.5411126250037341,60.63718400000005,0.7142857142857143,0.7130102040816326,0.7135568513119532,ok,
HandOutlines,mpshydra,42,1000,370,2709,2,31.803194707994408,347.078656,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,
Haptics,mpshydra,42,155,308,1092,5,3.8507409160010866,81.28102400000012,0.5162337662337663,0.504783670016626,0.5062979575482867,ok,
Herring,mpshydra,42,64,64,512,2,0.38848920799500775,44.28595199999995,0.734375,0.7262893081761006,0.7351100628930818,ok,
HouseTwenty,mpshydra,42,40,119,2000,2,2.3946617920009885,73.67884800000002,0.9495798319327731,0.9482608695652174,0.9495798319327731,ok,
GesturePebbleZ2,mpshydra,42,146,158,455,6,1.960351334004372,483.77036799999996,0.8924050632911392,0.8888759586942275,0.8909014724547841,ok,
GunPoint,mpshydra,42,50,150,150,2,0.2771741660035332,96.04300799999999,1.0,1.0,1.0,ok,
GunPointAgeSpan,mpshydra,42,135,316,150,2,0.6945347910004784,62.423040000000015,1.0,1.0,1.0,ok,
GunPointMaleVersusFemale,mpshydra,42,135,316,150,2,0.4767931669994141,17.170432000000005,1.0,1.0,1.0,ok,
GunPointOldVersusYoung,mpshydra,42,136,315,150,2,0.6147407499956898,11.976703999999927,1.0,1.0,1.0,ok,
Ham,mpshydra,42,109,105,431,2,0.9079210839990992,77.79123200000004,0.7142857142857143,0.7130102040816326,0.7135568513119532,ok,
HandOutlines,mpshydra,42,1000,370,2709,2,69.44062066599872,3393.1919359999997,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,
Haptics,mpshydra,42,155,308,1092,5,15.689312833004806,2262.6140159999995,0.5162337662337663,0.504783670016626,0.5062979575482867,ok,
Herring,mpshydra,42,64,64,512,2,1.2614582079986576,244.0232960000003,0.734375,0.7262893081761006,0.7351100628930818,ok,
HouseTwenty,mpshydra,42,40,119,2000,2,6.128098624998529,-229.35961599999973,0.9495798319327731,0.9482608695652174,0.9495798319327731,ok,
GesturePebbleZ2,mpshydra,42,146,158,455,6,0.695762208000815,177.63532800000002,0.8924050632911392,0.8888759586942275,0.8909014724547841,ok,
GunPoint,mpshydra,42,50,150,150,2,0.14928929199959384,63.55353600000001,1.0,1.0,1.0,ok,
GunPointAgeSpan,mpshydra,42,135,316,150,2,0.23235541600297438,52.297728000000006,1.0,1.0,1.0,ok,
GunPointMaleVersusFemale,mpshydra,42,135,316,150,2,0.23343387499335222,0.9338879999999108,1.0,1.0,1.0,ok,
GunPointOldVersusYoung,mpshydra,42,136,315,150,2,0.25588654199964367,38.99392,1.0,1.0,1.0,ok,
Ham,mpshydra,42,109,105,431,2,0.46755537500575883,63.930368000000044,0.7142857142857143,0.7130102040816326,0.7135568513119532,ok,
HandOutlines,mpshydra,42,1000,370,2709,2,22.413218124995183,103.75987200000009,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,
Haptics,mpshydra,42,155,308,1092,5,2.756021958004567,94.3390720000001,0.5162337662337663,0.504783670016626,0.5062979575482867,ok,
Herring,mpshydra,42,64,64,512,2,0.2913633749994915,45.95712000000003,0.734375,0.7262893081761006,0.7351100628930818,ok,
HouseTwenty,mpshydra,42,40,119,2000,2,1.7385727079963544,31.358975999999984,0.9495798319327731,0.9482608695652174,0.9495798319327731,ok,
GesturePebbleZ2,mpshydra,42,146,158,455,6,0.500075875002949,164.98687999999993,0.8924050632911392,0.8888759586942275,0.8909014724547841,ok,
GunPoint,mpshydra,42,50,150,150,2,0.11022195799887413,52.297728000000006,1.0,1.0,1.0,ok,
GunPointAgeSpan,mpshydra,42,135,316,150,2,0.16554720899875974,50.085887999999954,1.0,1.0,1.0,ok,
GunPointMaleVersusFemale,mpshydra,42,135,316,150,2,0.16305145799560705,1.5400960000000623,1.0,1.0,1.0,ok,
GunPointOldVersusYoung,mpshydra,42,136,315,150,2,0.16326174999994691,32.292863999999895,1.0,1.0,1.0,ok,
Ham,mpshydra,42,109,105,431,2,0.29002341600426007,54.116352000000006,0.7142857142857143,0.7130102040816326,0.7135568513119532,ok,
HandOutlines,mpshydra,42,1000,370,2709,2,25.595191749998776,-71.89299200000005,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,
Haptics,mpshydra,42,155,308,1092,5,1.9844417499989504,98.18931199999997,0.5162337662337663,0.504783670016626,0.5062979575482867,ok,
Herring,mpshydra,42,64,64,512,2,0.21656437500496395,40.845312000000035,0.734375,0.7262893081761006,0.7351100628930818,ok,
HouseTwenty,mpshydra,42,40,119,2000,2,1.200003750003816,42.66393599999992,0.9495798319327731,0.9482608695652174,0.9495798319327731,ok,
GesturePebbleZ2,mpshydra,42,146,158,455,6,0.4989029999997001,166.85465600000003,0.8924050632911392,0.8888759586942275,0.8909014724547841,ok,
GunPoint,mpshydra,42,50,150,150,2,0.13325029199768323,53.08416,1.0,1.0,1.0,ok,
GunPointAgeSpan,mpshydra,42,135,316,150,2,0.16863895900314674,46.17011200000002,1.0,1.0,1.0,ok,
GunPointMaleVersusFemale,mpshydra,42,135,316,150,2,0.1678313340016757,0.3932159999999385,1.0,1.0,1.0,ok,
GunPointOldVersusYoung,mpshydra,42,136,315,150,2,0.1655453330022283,32.57139200000006,1.0,1.0,1.0,ok,
Ham,mpshydra,42,109,105,431,2,0.3042802499985555,53.46099200000003,0.7142857142857143,0.7130102040816326,0.7135568513119532,ok,
HandOutlines,mpshydra,42,1000,370,2709,2,16.639825541999016,335.9047680000001,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,
Haptics,mpshydra,42,155,308,1092,5,2.0210426669946173,73.87545600000021,0.5162337662337663,0.504783670016626,0.5062979575482867,ok,
Herring,mpshydra,42,64,64,512,2,0.23691433299973141,38.584319999999934,0.734375,0.7262893081761006,0.7351100628930818,ok,
HouseTwenty,mpshydra,42,40,119,2000,2,1.2667193750021397,23.887872000000016,0.9495798319327731,0.9482608695652174,0.9495798319327731,ok,
GesturePebbleZ2,mpshydra,42,146,158,455,6,0.0032201249996433035,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 45, in __init__
    self.register_buffer(""W"", W)
    ~~~~~~~~~~~~~~~~~~~~^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 573, in register_buffer
    raise KeyError(f""attribute '{name}' already exists"")
KeyError: ""attribute 'W' already exists""
"
GunPoint,mpshydra,42,50,150,150,2,0.0007890830020187423,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 45, in __init__
    self.register_buffer(""W"", W)
    ~~~~~~~~~~~~~~~~~~~~^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 573, in register_buffer
    raise KeyError(f""attribute '{name}' already exists"")
KeyError: ""attribute 'W' already exists""
"
GunPointAgeSpan,mpshydra,42,135,316,150,2,0.0007629160027136095,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 45, in __init__
    self.register_buffer(""W"", W)
    ~~~~~~~~~~~~~~~~~~~~^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 573, in register_buffer
    raise KeyError(f""attribute '{name}' already exists"")
KeyError: ""attribute 'W' already exists""
"
GunPointMaleVersusFemale,mpshydra,42,135,316,150,2,0.0007646660014870577,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 45, in __init__
    self.register_buffer(""W"", W)
    ~~~~~~~~~~~~~~~~~~~~^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 573, in register_buffer
    raise KeyError(f""attribute '{name}' already exists"")
KeyError: ""attribute 'W' already exists""
"
GunPointOldVersusYoung,mpshydra,42,136,315,150,2,0.000720458003343083,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 45, in __init__
    self.register_buffer(""W"", W)
    ~~~~~~~~~~~~~~~~~~~~^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 573, in register_buffer
    raise KeyError(f""attribute '{name}' already exists"")
KeyError: ""attribute 'W' already exists""
"
Ham,mpshydra,42,109,105,431,2,0.0008865000054356642,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 45, in __init__
    self.register_buffer(""W"", W)
    ~~~~~~~~~~~~~~~~~~~~^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 573, in register_buffer
    raise KeyError(f""attribute '{name}' already exists"")
KeyError: ""attribute 'W' already exists""
"
HandOutlines,mpshydra,42,1000,370,2709,2,0.0018317499998374842,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 45, in __init__
    self.register_buffer(""W"", W)
    ~~~~~~~~~~~~~~~~~~~~^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 573, in register_buffer
    raise KeyError(f""attribute '{name}' already exists"")
KeyError: ""attribute 'W' already exists""
"
Haptics,mpshydra,42,155,308,1092,5,0.001494417003414128,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 45, in __init__
    self.register_buffer(""W"", W)
    ~~~~~~~~~~~~~~~~~~~~^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 573, in register_buffer
    raise KeyError(f""attribute '{name}' already exists"")
KeyError: ""attribute 'W' already exists""
"
Herring,mpshydra,42,64,64,512,2,0.0008747500032768585,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 45, in __init__
    self.register_buffer(""W"", W)
    ~~~~~~~~~~~~~~~~~~~~^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 573, in register_buffer
    raise KeyError(f""attribute '{name}' already exists"")
KeyError: ""attribute 'W' already exists""
"
HouseTwenty,mpshydra,42,40,119,2000,2,0.0014157499972498044,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 45, in __init__
    self.register_buffer(""W"", W)
    ~~~~~~~~~~~~~~~~~~~~^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 573, in register_buffer
    raise KeyError(f""attribute '{name}' already exists"")
KeyError: ""attribute 'W' already exists""
"
GesturePebbleZ2,mpshydra,42,146,158,455,6,0.07059633300377754,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 68, in run_model
    predictions = model(x_train, y_train, x_test, y_test)
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 56, in __call__
    x_train_transformed = self.transform.batch(x_train_t)
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 62, in batch
    Z.append(self(batch))
             ~~~~^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1776, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)
           ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1787, in _call_impl
    return forward_call(*args, **kwargs)
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/hydra.py"", line 78, in forward
    count_max.scatter_add_(-1, max_indices, max_values)
    ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
RuntimeError: Placeholder storage has not been allocated on MPS device!
"
GunPoint,mpshydra,42,50,150,150,2,0.01111170800140826,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 68, in run_model
    predictions = model(x_train, y_train, x_test, y_test)
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 56, in __call__
    x_train_transformed = self.transform.batch(x_train_t)
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 62, in batch
    Z.append(self(batch))
             ~~~~^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1776, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)
           ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1787, in _call_impl
    return forward_call(*args, **kwargs)
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/hydra.py"", line 78, in forward
    count_max.scatter_add_(-1, max_indices, max_values)
    ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
RuntimeError: Placeholder storage has not been allocated on MPS device!
"
GunPointAgeSpan,mpshydra,42,135,316,150,2,0.004557959000521805,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 68, in run_model
    predictions = model(x_train, y_train, x_test, y_test)
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 56, in __call__
    x_train_transformed = self.transform.batch(x_train_t)
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 62, in batch
    Z.append(self(batch))
             ~~~~^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1776, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)
           ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1787, in _call_impl
    return forward_call(*args, **kwargs)
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/hydra.py"", line 78, in forward
    count_max.scatter_add_(-1, max_indices, max_values)
    ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
RuntimeError: Placeholder storage has not been allocated on MPS device!
"
GunPointMaleVersusFemale,mpshydra,42,135,316,150,2,0.004659375001210719,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 68, in run_model
    predictions = model(x_train, y_train, x_test, y_test)
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 56, in __call__
    x_train_transformed = self.transform.batch(x_train_t)
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 62, in batch
    Z.append(self(batch))
             ~~~~^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1776, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)
           ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1787, in _call_impl
    return forward_call(*args, **kwargs)
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/hydra.py"", line 78, in forward
    count_max.scatter_add_(-1, max_indices, max_values)
    ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
RuntimeError: Placeholder storage has not been allocated on MPS device!
"
